Date,Max.,Min.,Morn,Eve,Rain,Rainy Days ,PE,Year
,25.0,11.0,77.0,60.0,0.0,0.0,2.61,2010
,26.0,12.0,88.0,65.0,0.0,0.0,2.17,2010
,25.0,12.0,81.0,61.0,0.0,0.0,3.04,2010
,20.0,12.0,76.0,60.0,0.0,0.0,3.48,2010
,26.0,12.0,86.0,60.0,0.0,0.0,3.04,2010
,20.0,8.0,76.0,62.0,0.0,0.0,3.48,2011
,20.0,7.0,71.0,54.0,0.0,0.0,2.61,2011
,19.0,6.0,72.0,65.0,0.0,0.0,3.48,2011
,20.0,7.0,86.0,45.0,0.0,0.0,4.34,2011
,19.0,4.0,86.0,77.0,0.0,0.0,2.17,2011
,18.0,5.0,84.0,64.0,0.0,0.0,3.91,2011
,20.0,5.0,83.0,65.0,0.0,0.0,3.04,2011
,20.0,7.0,83.0,62.0,0.0,0.0,2.61,2011
,21.0,6.0,69.0,65.0,0.0,0.0,3.04,2011
,23.0,6.0,73.0,64.0,0.0,0.0,3.04,2011
,20.0,5.0,89.0,65.0,0.0,0.0,3.91,2011
,21.0,5.0,86.0,60.0,0.0,0.0,2.61,2011
,26.0,8.0,84.0,72.0,0.0,0.0,4.34,2011
,26.0,10.0,86.0,70.0,0.0,0.0,5.22,2011
,25.0,11.0,87.0,62.0,0.0,0.0,5.22,2011
,23.0,10.0,74.0,62.0,0.0,0.0,3.04,2011
,21.0,5.0,75.0,62.0,0.0,0.0,3.91,2011
,22.0,8.0,72.0,60.0,0.0,0.0,2.17,2011
,23.0,10.0,84.0,62.0,0.0,0.0,2.61,2011
,24.0,10.0,87.0,60.0,0.0,0.0,4.34,2011
,21.0,7.0,81.0,65.0,0.0,0.0,3.48,2011
,22.0,9.0,88.0,60.0,0.0,0.0,2.61,2011
,25.0,11.0,87.0,72.0,0.0,0.0,1.74,2011
,26.0,9.0,88.0,65.0,0.0,0.0,4.34,2011
,26.0,9.0,84.0,60.0,0.0,0.0,3.04,2011
,23.0,10.0,87.0,62.0,0.0,0.0,2.61,2011
,23.0,10.0,87.0,65.0,0.0,0.0,3.48,2011
,23.0,9.0,86.0,62.0,0.0,0.0,2.17,2011
,24.0,11.0,88.0,60.0,0.0,0.0,3.04,2011
,25.0,12.0,88.0,61.0,0.0,0.0,4.34,2011
,25.0,13.0,82.0,75.0,0.0,0.0,1.74,2011
,23.0,11.0,87.0,60.0,0.0,0.0,3.48,2011
,24.0,10.0,92.0,72.0,0.0,0.0,3.04,2011
,24.0,10.0,87.0,61.0,0.0,0.0,3.91,2011
,25.0,11.0,92.0,65.0,0.0,0.0,5.22,2011
,26.0,11.0,87.0,64.0,0.0,0.0,3.04,2011
,27.0,11.0,88.0,77.0,0.0,0.0,1.74,2011
,26.0,11.0,87.0,64.0,0.0,0.0,3.48,2011
,26.0,12.0,84.0,65.0,0.0,0.0,4.34,2011
,26.0,11.0,86.0,64.0,0.0,0.0,5.22,2011
,26.0,13.0,84.0,71.0,0.0,0.0,3.48,2011
,26.0,14.0,88.0,77.0,0.0,0.0,2.61,2011
,26.0,13.0,76.0,64.0,0.0,0.0,1.74,2011
,26.0,14.0,89.0,72.0,0.0,0.0,4.34,2011
,26.0,19.0,90.0,74.0,0.0,0.0,5.22,2011
,29.0,16.0,83.0,64.0,0.0,0.0,3.48,2011
,28.0,16.0,88.0,65.0,0.0,0.0,3.48,2011
,25.0,14.0,89.0,77.0,0.0,0.0,3.48,2011
,26.0,13.0,84.0,45.0,0.0,0.0,5.22,2011
,23.0,13.0,71.0,68.0,0.0,0.0,4.34,2011
,24.0,13.0,76.0,62.0,0.0,0.0,4.34,2011
,22.0,10.0,87.0,61.0,0.0,0.0,2.61,2011
,24.0,10.0,78.0,64.0,0.0,0.0,4.34,2011
,26.0,11.0,78.0,64.0,0.0,0.0,4.34,2011
,29.0,14.0,83.0,65.0,0.0,0.0,3.48,2011
,27.0,13.0,89.0,64.0,0.0,0.0,4.34,2011
,28.0,12.0,93.0,71.0,0.0,0.0,4.34,2011
,27.0,12.0,79.0,77.0,0.0,0.0,3.91,2011
,30.0,15.0,79.0,65.0,0.0,0.0,5.22,2011
,26.0,14.0,80.0,64.0,0.0,0.0,4.34,2011
,30.0,16.0,89.0,66.0,0.0,0.0,4.34,2011
,31.0,16.0,85.0,62.0,0.0,0.0,3.91,2011
,32.0,17.0,80.0,65.0,0.0,0.0,3.91,2011
,31.0,16.0,100.0,66.0,0.0,0.0,4.34,2011
,31.0,17.0,96.0,54.0,0.0,0.0,4.78,2011
,30.0,16.0,76.0,55.0,0.0,0.0,6.09,2011
,31.0,15.0,89.0,66.0,0.0,0.0,5.22,2011
,33.0,15.0,89.0,64.0,0.0,0.0,5.22,2011
,31.0,12.0,78.0,55.0,0.0,0.0,4.78,2011
,31.0,14.0,83.0,77.0,0.0,0.0,5.22,2011
,28.0,11.0,78.0,64.0,0.0,0.0,5.65,2011
,28.0,11.0,76.0,66.0,0.0,0.0,3.48,2011
,30.0,12.0,93.0,55.0,0.0,0.0,6.09,2011
,33.0,12.0,89.0,66.0,0.0,0.0,5.65,2011
,32.0,14.0,67.0,59.0,0.0,0.0,6.09,2011
,33.0,15.0,68.0,55.0,0.0,0.0,8.26,2011
,34.0,15.0,78.0,62.0,0.0,0.0,8.69,2011
,37.0,15.0,79.0,55.0,0.0,0.0,7.83,2011
,37.0,16.0,71.0,47.0,0.0,0.0,7.83,2011
,35.0,17.0,66.0,52.0,0.0,0.0,7.39,2011
,36.0,18.0,67.0,43.0,0.0,0.0,7.83,2011
,35.0,18.0,65.0,41.0,0.0,0.0,6.09,2011
,35.0,19.0,68.0,33.0,0.0,0.0,5.22,2011
,35.0,16.0,71.0,44.0,0.0,0.0,5.22,2011
,34.0,16.0,79.0,43.0,0.0,0.0,5.65,2011
,35.0,15.0,73.0,40.0,0.0,0.0,8.69,2011
,37.0,15.0,89.0,35.0,0.0,0.0,10.43,2011
,38.0,18.0,63.0,43.0,0.0,0.0,10.43,2011
,37.0,19.0,64.0,40.0,0.0,0.0,8.69,2011
,37.0,19.0,74.0,42.0,0.0,0.0,8.2,2011
,36.0,17.0,74.0,42.0,0.0,0.0,8.2,2011
,35.0,18.0,57.0,43.0,0.0,0.0,11.3,2011
,36.0,21.0,68.0,42.0,0.0,0.0,8.69,2011
,36.0,19.0,58.0,40.0,0.0,0.0,10.86,2011
,35.0,21.0,42.0,40.0,0.0,0.0,10.43,2011
,34.0,19.0,45.0,43.0,0.0,0.0,11.3,2011
,36.0,19.0,45.0,42.0,0.0,0.0,9.56,2011
,36.0,19.0,85.0,41.0,3.4,1.0,2.61,2011
,36.0,18.0,71.0,40.0,0.0,0.0,6.96,2011
,37.0,20.0,88.0,43.0,0.0,0.0,7.83,2011
,37.0,20.0,87.0,48.0,0.0,0.0,10.43,2011
,38.0,21.0,61.0,40.0,0.0,0.0,12.17,2011
,38.0,20.0,48.0,43.0,0.0,0.0,11.3,2011
,38.0,21.0,57.0,35.0,0.0,0.0,12.17,2011
,39.0,18.0,61.0,25.0,0.0,0.0,8.69,2011
,37.0,20.0,64.0,30.0,0.0,0.0,12.17,2011
,39.0,22.0,51.0,39.0,0.0,0.0,11.3,2011
,39.0,26.0,50.0,25.0,0.0,0.0,11.73,2011
,42.0,23.0,61.0,31.0,0.0,0.0,10.86,2011
,40.0,22.0,61.0,40.0,0.0,0.0,10.43,2011
,38.0,21.0,57.0,25.0,0.0,0.0,8.69,2011
,41.0,23.0,61.0,30.0,0.0,0.0,10.43,2011
,42.0,24.0,50.0,25.0,0.0,0.0,11.3,2011
,42.0,23.0,68.0,31.0,0.0,0.0,12.17,2011
,41.0,24.0,50.0,30.0,0.0,0.0,10.86,2011
,40.0,22.0,61.0,31.0,0.0,0.0,11.3,2011
,41.0,22.0,50.0,30.0,0.0,0.0,11.3,2011
,41.0,22.0,61.0,24.0,0.0,0.0,13.03,2011
,42.0,24.0,63.0,28.0,0.0,0.0,13.9,2011
,43.0,25.0,50.0,23.0,0.0,0.0,14.77,2011
,44.0,28.0,51.0,26.0,0.0,0.0,13.9,2011
,43.0,27.0,51.0,28.0,0.0,0.0,12.17,2011
,43.0,27.0,56.0,26.0,0.0,0.0,11.3,2011
,43.0,27.0,61.0,26.0,0.0,0.0,10.45,2011
,40.0,27.0,60.0,27.0,0.0,0.0,8.69,2011
,39.0,26.0,62.0,26.0,0.0,0.0,11.3,2011
,40.0,25.0,60.0,28.0,0.0,0.0,14.73,2011
,39.0,27.0,60.0,27.0,0.0,0.0,12.17,2011
,40.0,25.0,58.0,26.0,0.0,0.0,11.3,2011
,40.0,25.0,56.0,26.0,0.0,0.0,13.03,2011
,42.0,25.0,54.0,24.0,0.0,0.0,14.77,2011
,42.0,26.0,51.0,23.0,0.0,0.0,14.73,2011
,41.0,28.0,50.0,22.0,0.0,0.0,14.77,2011
,41.0,26.0,48.0,20.0,0.0,0.0,13.9,2011
,42.0,28.0,46.0,17.0,0.0,0.0,14.73,2011
,42.0,28.0,46.0,17.0,0.0,0.0,12.17,2011
,44.0,29.0,42.0,16.0,0.0,0.0,10.43,2011
,45.0,30.0,42.0,16.0,0.0,0.0,14.77,2011
,45.0,30.0,41.0,15.0,0.0,0.0,14.77,2011
,44.0,30.0,43.0,15.0,0.0,0.0,14.73,2011
,41.0,29.0,42.0,14.0,0.0,0.0,16.51,2011
,39.0,29.0,41.0,16.0,0.0,0.0,13.9,2011
,37.0,25.0,40.0,15.0,0.0,0.0,16.51,2011
,40.0,26.0,43.0,14.0,0.0,0.0,15.64,2011
,41.0,29.0,39.0,13.0,0.0,0.0,15.21,2011
,41.0,30.0,40.0,13.0,0.0,0.0,13.03,2011
,37.0,28.0,44.0,15.0,0.0,0.0,8.69,2011
,40.0,27.0,42.0,15.0,0.0,0.0,10.43,2011
,41.0,29.0,43.0,16.0,0.0,0.0,7.83,2011
,42.0,30.0,39.0,16.0,0.0,0.0,19.12,2011
,42.0,27.0,53.0,25.0,0.0,0.0,14.77,2011
,41.0,30.0,52.0,27.0,0.0,0.0,16.51,2011
,40.0,27.0,55.0,28.0,0.0,0.0,13.03,2011
,41.0,28.0,54.0,26.0,2.6,1.0,8.79,2011
,33.0,28.0,56.0,31.0,0.0,0.0,13.3,2011
,33.0,27.0,45.0,33.0,0.0,0.0,10.43,2011
,31.0,30.0,64.0,27.0,0.0,0.0,13.03,2011
,41.0,28.0,61.0,36.0,0.0,0.0,12.17,2011
,42.0,27.0,77.0,35.0,0.0,0.0,6.09,2011
,36.0,26.0,57.0,35.0,0.0,0.0,7.83,2011
,38.0,28.0,61.0,27.0,0.0,0.0,13.03,2011
,44.0,27.0,71.0,24.0,24.2,1.0,12.02,2011
,38.0,24.0,88.0,27.0,0.0,0.0,8.26,2011
,38.0,29.0,39.0,26.0,0.0,0.0,8.26,2011
,39.0,29.0,68.0,39.0,0.0,0.0,12.17,2011
,36.0,25.0,88.0,26.0,6.2,1.0,2.61,2011
,32.0,25.0,84.0,59.0,0.0,0.0,11.3,2011
,34.0,26.0,77.0,38.0,0.0,0.0,9.12,2011
,38.0,28.0,78.0,27.0,4.2,1.0,4.34,2011
,37.0,25.0,84.0,39.0,17.2,1.0,5.89,2011
,33.0,24.0,92.0,71.0,16.4,1.0,6.83,2011
,30.0,25.0,87.0,70.0,25.2,1.0,0.84,2011
,28.0,25.0,95.0,87.0,15.6,1.0,0.06,2011
,26.0,25.0,100.0,64.0,6.4,1.0,3.79,2011
,29.0,25.0,87.0,69.0,10.9,1.0,1.33,2011
,25.0,24.0,87.0,70.0,11.9,1.0,1.15,2011
,25.0,24.0,83.0,64.0,0.0,0.0,5.22,2011
,29.0,25.0,84.0,69.0,13.9,1.0,2.59,2011
,26.0,25.0,92.0,70.0,12.6,1.0,1.29,2011
,28.0,25.0,95.0,70.0,3.6,1.0,6.09,2011
,27.0,25.0,96.0,72.0,0.0,0.0,2.49,2011
,31.0,25.0,92.0,87.0,0.0,0.0,3.48,2011
,41.0,30.0,84.0,59.0,0.0,0.0,8.69,2011
,40.0,27.0,80.0,44.0,0.0,0.0,8.69,2011
,41.0,28.0,87.0,59.0,0.0,0.0,6.96,2011
,33.0,28.0,87.0,55.0,0.0,0.0,5.22,2011
,33.0,27.0,92.0,77.0,61.0,1.0,14.09,2011
,31.0,30.0,87.0,47.0,0.0,0.0,3.48,2011
,41.0,28.0,95.0,59.0,10.0,1.0,5.65,2011
,42.0,27.0,92.0,70.0,13.0,1.0,3.43,2011
,36.0,26.0,85.0,80.0,0.0,0.0,3.48,2011
,38.0,28.0,95.0,71.0,3.6,1.0,2.61,2011
,44.0,27.0,95.0,64.0,0.0,0.0,4.78,2011
,38.0,24.0,92.0,55.0,0.0,0.0,5.22,2011
,38.0,29.0,87.0,44.0,16.6,1.0,8.25,2011
,39.0,29.0,84.0,59.0,0.0,0.0,2.61,2011
,36.0,25.0,85.0,64.0,13.4,1.0,0.52,2011
,32.0,25.0,100.0,64.0,0.0,0.0,2.61,2011
,34.0,26.0,92.0,87.0,4.6,1.0,3.48,2011
,38.0,28.0,92.0,67.0,47.6,1.0,8.45,2011
,37.0,25.0,87.0,69.0,13.9,1.0,1.33,2011
,33.0,24.0,87.0,64.0,16.6,1.0,1.81,2011
,30.0,25.0,95.0,69.0,53.4,1.0,11.64,2011
,28.0,25.0,100.0,64.0,22.0,1.0,8.95,2011
,26.0,25.0,95.0,87.0,3.2,1.0,3.76,2011
,29.0,25.0,95.0,88.0,0.0,0.0,3.48,2011
,25.0,24.0,92.0,82.0,0.0,0.0,2.61,2011
,25.0,24.0,87.0,78.0,0.0,0.0,5.22,2011
,29.0,25.0,92.0,85.0,0.0,0.0,3.48,2011
,26.0,25.0,92.0,64.0,0.0,0.0,5.22,2011
,28.0,25.0,97.0,70.0,0.0,0.0,4.34,2011
,27.0,25.0,92.0,64.0,0.0,0.0,3.48,2011
,28.0,25.0,87.0,71.0,1.4,1.0,1.21,2011
,30.0,26.0,84.0,66.0,0.0,0.0,4.34,2011
,31.0,26.0,97.0,69.0,55.4,1.0,7.55,2011
,30.0,25.0,92.0,87.0,0.0,0.0,3.48,2011
,30.0,25.0,97.0,64.0,3.0,1.0,1.26,2011
,27.0,25.0,92.0,69.0,62.2,1.0,54.11,2011
,26.0,25.0,92.0,69.0,54.2,1.0,47.15,2011
,26.0,24.0,95.0,87.0,42.4,1.0,3.25,2011
,24.0,23.0,100.0,64.0,4.0,1.0,2.09,2011
,26.0,24.0,92.0,71.0,6.4,1.0,0.31,2011
,29.0,25.0,92.0,87.0,0.0,0.0,4.34,2011
,29.0,24.0,96.0,64.0,6.4,1.0,0.31,2011
,26.0,24.0,95.0,70.0,0.0,0.0,3.48,2011
,26.0,24.0,92.0,71.0,11.4,1.0,0.96,2011
,27.0,25.0,92.0,87.0,0.0,0.0,2.61,2011
,29.0,24.0,94.0,60.0,0.0,0.0,3.48,2011
,29.0,25.0,92.0,59.0,6.2,1.0,4.46,2011
,27.0,24.0,92.0,65.0,0.0,0.0,4.78,2011
,29.0,25.0,94.0,71.0,0.0,0.0,2.61,2011
,29.0,25.0,92.0,59.0,0.0,0.0,4.43,2011
,30.0,25.0,84.0,58.0,0.0,0.0,3.48,2011
,29.0,25.0,92.0,60.0,0.0,0.0,4.34,2011
,32.0,25.0,87.0,59.0,0.0,0.0,5.22,2011
,31.0,26.0,92.0,55.0,7.2,1.0,1.98,2011
,31.0,26.0,92.0,71.0,10.6,1.0,3.04,2011
,30.0,24.0,95.0,65.0,12.6,1.0,1.74,2011
,28.0,25.0,95.0,59.0,18.6,1.0,5.55,2011
,30.0,25.0,100.0,71.0,16.0,1.0,3.82,2011
,30.0,25.0,95.0,60.0,5.9,1.0,3.29,2011
,30.0,25.0,97.0,71.0,0.0,0.0,5.22,2011
,30.0,26.0,87.0,55.0,14.6,1.0,4.16,2011
,29.0,24.0,88.0,65.0,51.0,1.0,7.5,2011
,30.0,24.0,95.0,65.0,23.4,1.0,5.13,2011
,29.0,24.0,95.0,68.0,0.0,0.0,4.33,2011
,30.0,26.0,92.0,59.0,5.2,1.0,4.33,2011
,29.0,26.0,100.0,71.0,9.9,1.0,2.94,2011
,27.0,25.0,87.0,68.0,0.0,0.0,4.34,2011
,30.0,25.0,91.0,72.0,1.4,1.0,0.34,2011
,27.0,24.0,91.0,78.0,10.0,1.0,3.91,2011
,26.0,24.0,95.0,76.0,8.9,1.0,0.45,2011
,25.0,24.0,92.0,78.0,40.0,1.0,7.5,2011
,25.0,24.0,95.0,78.0,0.0,0.0,3.48,2011
,27.0,24.0,95.0,76.0,0.0,0.0,3.04,2011
,30.0,24.0,92.0,47.0,0.0,0.0,3.91,2011
,32.0,25.0,94.0,59.0,0.0,0.0,4.34,2011
,30.0,26.0,92.0,59.0,19.6,1.0,1.81,2011
,31.0,25.0,92.0,55.0,0.0,0.0,5.22,2011
,30.0,26.0,94.0,55.0,0.0,0.0,4.34,2011
,32.0,26.0,84.0,60.0,0.0,0.0,5.22,2011
,30.0,24.0,83.0,71.0,0.0,0.0,5.22,2011
,30.0,24.0,83.0,55.0,5.6,1.0,3.04,2011
,32.0,25.0,94.0,71.0,5.0,1.0,3.48,2011
,31.0,23.0,88.0,59.0,0.0,0.0,5.22,2011
,31.0,24.0,94.0,62.0,0.0,0.0,4.34,2011
,30.0,23.0,91.0,60.0,0.0,0.0,4.34,2011
,31.0,23.0,96.0,65.0,0.0,0.0,4.34,2011
,31.0,24.0,95.0,66.0,0.0,0.0,3.48,2011
,31.0,23.0,96.0,62.0,0.0,0.0,4.34,2011
,31.0,23.0,88.0,58.0,0.0,0.0,4.34,2011
,31.0,23.0,87.0,56.0,0.0,0.0,4.34,2011
,32.0,22.0,100.0,71.0,1.4,1.0,2.61,2011
,30.0,23.0,94.0,55.0,0.0,0.0,3.04,2011
,32.0,23.0,96.0,59.0,0.0,0.0,5.22,2011
,31.0,22.0,83.0,63.0,0.0,0.0,4.78,2011
,31.0,20.0,75.0,57.0,0.0,0.0,2.61,2011
,32.0,21.0,94.0,60.0,0.0,0.0,5.22,2011
,31.0,22.0,93.0,55.0,0.0,0.0,4.34,2011
,33.0,23.0,96.0,66.0,0.0,0.0,5.22,2011
,32.0,22.0,87.0,59.0,0.0,0.0,3.48,2011
,33.0,22.0,84.0,55.0,0.0,0.0,5.22,2011
,33.0,22.0,80.0,56.0,0.0,0.0,4.34,2011
,33.0,21.0,83.0,47.0,0.0,0.0,4.78,2011
,33.0,21.0,80.0,50.0,0.0,0.0,5.65,2011
,33.0,20.0,71.0,59.0,0.0,0.0,8.26,2011
,33.0,20.0,88.0,47.0,0.0,0.0,4.34,2011
,33.0,20.0,71.0,50.0,0.0,0.0,4.34,2011
,34.0,22.0,80.0,59.0,0.0,0.0,3.91,2011
,34.0,21.0,80.0,50.0,0.0,0.0,3.04,2011
,33.0,20.0,79.0,47.0,0.0,0.0,3.48,2011
,33.0,19.0,77.0,59.0,0.0,0.0,3.48,2011
,33.0,17.0,81.0,47.0,0.0,0.0,4.34,2011
,32.0,17.0,80.0,47.0,0.0,0.0,6.09,2011
,33.0,22.0,56.0,56.0,0.0,0.0,4.34,2011
,32.0,26.0,76.0,50.0,0.0,0.0,3.48,2011
,33.0,24.0,72.0,47.0,0.0,0.0,3.91,2011
,32.0,23.0,56.0,66.0,0.0,0.0,4.34,2011
,32.0,17.0,61.0,56.0,0.0,0.0,4.34,2011
,32.0,16.0,71.0,50.0,0.0,0.0,3.91,2011
,32.0,16.0,70.0,47.0,0.0,0.0,5.22,2011
,29.0,17.0,81.0,59.0,0.0,0.0,3.91,2011
,31.0,16.0,81.0,55.0,0.0,0.0,6.96,2011
,31.0,15.0,72.0,47.0,0.0,0.0,3.91,2011
,30.0,15.0,50.0,59.0,0.0,0.0,4.34,2011
,32.0,16.0,70.0,47.0,0.0,0.0,5.22,2011
,31.0,15.0,56.0,50.0,0.0,0.0,3.91,2011
,31.0,15.0,76.0,66.0,0.0,0.0,6.09,2011
,31.0,18.0,75.0,59.0,0.0,0.0,6.96,2011
,32.0,16.0,77.0,50.0,0.0,0.0,6.09,2011
,33.0,16.0,68.0,47.0,0.0,0.0,5.22,2011
,32.0,17.0,65.0,55.0,0.0,0.0,4.34,2011
,32.0,15.0,68.0,50.0,0.0,0.0,6.09,2011
,32.0,16.0,65.0,59.0,0.0,0.0,6.96,2011
,32.0,15.0,75.0,47.0,0.0,0.0,7.83,2011
,31.0,16.0,77.0,59.0,0.0,0.0,6.22,2011
,30.0,17.0,75.0,56.0,0.0,0.0,6.96,2011
,31.0,16.0,77.0,47.0,0.0,0.0,4.34,2011
,31.0,15.0,72.0,50.0,0.0,0.0,5.22,2011
,30.0,14.0,65.0,59.0,0.0,0.0,6.09,2011
,30.0,14.0,68.0,57.0,0.0,0.0,4.34,2011
,31.0,14.0,61.0,52.0,0.0,0.0,3.48,2011
,30.0,15.0,70.0,47.0,0.0,0.0,3.91,2011
,31.0,15.0,74.0,51.0,0.0,0.0,5.22,2011
,31.0,15.0,77.0,62.0,0.0,0.0,4.34,2011
,30.0,15.0,89.0,70.0,0.0,0.0,3.48,2011
,28.0,14.0,74.0,55.0,0.0,0.0,3.04,2011
,27.0,15.0,68.0,51.0,0.0,0.0,3.48,2011
,28.0,14.0,74.0,66.0,0.0,0.0,3.48,2011
,27.0,14.0,70.0,64.0,0.0,0.0,2.61,2011
,28.0,15.0,80.0,66.0,0.0,0.0,4.34,2011
,30.0,17.0,77.0,62.0,0.0,0.0,3.91,2011
,27.0,15.0,89.0,62.0,0.0,0.0,5.22,2011
,29.0,13.0,79.0,55.0,0.0,0.0,1.74,2011
,27.0,12.0,72.0,56.0,0.0,0.0,3.04,2011
,26.0,13.0,89.0,62.0,0.0,0.0,3.04,2011
,27.0,14.0,83.0,62.0,0.0,0.0,4.34,2011
,29.0,16.0,84.0,61.0,0.0,0.0,2.61,2011
,28.0,15.0,89.0,55.0,0.0,0.0,3.48,2011
,30.0,16.0,80.0,62.0,0.0,0.0,4.34,2011
,28.0,14.0,77.0,59.0,0.0,0.0,3.04,2011
,29.0,15.0,79.0,62.0,0.0,0.0,2.61,2011
,29.0,15.0,89.0,61.0,0.0,0.0,3.04,2011
,30.0,15.0,83.0,57.0,0.0,0.0,3.48,2011
,28.0,12.0,76.0,55.0,0.0,0.0,2.61,2011
,24.0,9.0,82.0,61.0,0.0,0.0,3.91,2011
,23.0,9.0,87.0,65.0,0.0,0.0,3.04,2011
,22.0,8.0,87.0,55.0,0.0,0.0,2.61,2011
,24.0,10.0,77.0,69.0,0.0,0.0,3.48,2011
,25.0,9.0,70.0,69.0,0.0,0.0,3.48,2011
,25.0,9.0,94.0,42.0,0.0,0.0,2.61,2011
,24.0,10.0,70.0,65.0,0.0,0.0,3.48,2011
,25.0,10.0,76.0,47.0,0.0,0.0,2.61,2011
,24.0,10.0,76.0,65.0,0.0,0.0,3.91,2011
,24.0,9.0,88.0,66.0,0.0,0.0,2.61,2011
,25.0,10.0,94.0,65.0,0.0,0.0,1.74,2011
,25.0,10.0,76.0,55.0,0.0,0.0,2.61,2011
,25.0,9.0,82.0,50.0,0.0,0.0,2.61,2011
,22.0,10.0,71.0,52.0,0.0,0.0,3.48,2011
,25.0,10.0,77.0,42.0,0.0,0.0,2.61,2011
,24.0,10.0,80.0,66.0,0.0,0.0,3.04,2011
,23.0,9.0,77.0,55.0,0.0,0.0,3.91,2011
,23.0,10.0,76.0,50.0,0.0,0.0,2.61,2011
,22.0,9.0,87.0,65.0,0.0,0.0,3.91,2011
,24.0,10.0,70.0,55.0,0.0,0.0,2.61,2011
,27.0,17.0,94.0,62.0,0.0,0.0,3.48,2012
,26.0,15.0,84.0,65.0,0.0,0.0,3.04,2012
,21.0,10.0,88.0,63.0,0.0,0.0,2.61,2012
,20.0,9.0,70.0,55.0,0.0,0.0,2.17,2012
,22.0,10.0,79.0,61.0,0.0,0.0,2.61,2012
,24.0,11.0,88.0,25.0,0.0,0.0,3.48,2012
,23.0,10.0,88.0,55.0,0.0,0.0,3.48,2012
,24.0,11.0,79.0,45.0,0.0,0.0,3.04,2012
,26.0,11.0,68.0,65.0,0.0,0.0,3.48,2012
,19.0,9.0,94.0,61.0,0.0,0.0,2.17,2012
,19.0,6.0,85.0,43.0,0.0,0.0,3.04,2012
,20.0,7.0,88.0,55.0,0.0,0.0,2.61,2012
,19.0,9.0,94.0,61.0,0.0,0.0,3.48,2012
,20.0,5.0,90.0,50.0,0.0,0.0,4.34,2012
,22.0,5.0,76.0,51.0,0.0,0.0,3.04,2012
,23.0,8.0,87.0,56.0,0.0,0.0,3.04,2012
,24.0,11.0,88.0,62.0,0.0,0.0,2.61,2012
,24.0,11.0,88.0,68.0,0.0,0.0,2.61,2012
,24.0,6.0,81.0,60.0,0.0,0.0,3.04,2012
,23.0,9.0,73.0,62.0,0.0,0.0,3.04,2012
,24.0,6.0,70.0,60.0,0.0,0.0,4.78,2012
,22.0,6.0,85.0,65.0,0.0,0.0,4.34,2012
,24.0,10.0,76.0,60.0,0.0,0.0,2.61,2012
,25.0,11.0,71.0,61.0,0.0,0.0,3.48,2012
,20.0,6.0,81.0,59.0,0.0,0.0,3.04,2012
,22.0,7.0,67.0,58.0,0.0,0.0,2.43,2012
,22.0,7.0,100.0,68.0,2.8,1.0,2.61,2012
,20.0,8.0,89.0,66.0,0.0,0.0,3.04,2012
,24.0,10.0,96.0,68.0,0.0,0.0,4.34,2012
,20.0,13.0,86.0,71.0,2.0,1.0,2.61,2012
,20.0,13.0,89.0,81.0,0.0,0.0,3.04,2012
,20.0,11.0,62.0,52.0,0.0,0.0,3.48,2012
,21.0,8.0,73.0,58.0,0.0,0.0,5.22,2012
,21.0,8.0,87.0,62.0,0.0,0.0,3.48,2012
,23.0,9.0,74.0,64.0,0.0,0.0,2.61,2012
,27.0,10.0,88.0,68.0,0.0,0.0,3.04,2012
,26.0,13.0,82.0,69.0,0.0,0.0,3.91,2012
,25.0,13.0,84.0,61.0,0.0,0.0,2.61,2012
,27.0,11.0,71.0,58.0,0.0,0.0,3.48,2012
,21.0,6.0,74.0,68.0,0.0,0.0,4.34,2012
,21.0,7.0,71.0,69.0,0.0,0.0,2.61,2012
,20.0,6.0,86.0,42.0,0.0,0.0,3.48,2012
,22.0,7.0,69.0,45.0,0.0,0.0,4.34,2012
,25.0,10.0,78.0,55.0,0.0,0.0,4.34,2012
,27.0,13.0,89.0,51.0,0.0,0.0,3.91,2012
,27.0,13.0,89.0,51.0,0.0,0.0,3.04,2012
,27.0,11.0,71.0,69.0,0.0,0.0,4.34,2012
,24.0,11.0,87.0,55.0,0.0,0.0,4.34,2012
,23.0,11.0,71.0,51.0,0.0,0.0,3.48,2012
,24.0,11.0,81.0,55.0,0.0,0.0,4.34,2012
,26.0,11.0,87.0,49.0,0.0,0.0,5.22,2012
,28.0,11.0,89.0,42.0,0.0,0.0,2.61,2012
,30.0,13.0,70.0,45.0,0.0,0.0,3.48,2012
,30.0,13.0,78.0,56.0,0.0,0.0,3.91,2012
,31.0,14.0,74.0,54.0,0.0,0.0,4.35,2012
,31.0,13.0,79.0,52.0,0.0,0.0,4.34,2012
,30.0,11.0,78.0,51.0,0.0,0.0,4.34,2012
,31.0,13.0,78.0,42.0,0.0,0.0,4.34,2012
,29.0,14.0,84.0,59.0,0.0,0.0,5.22,2012
,30.0,11.0,83.0,49.0,0.0,0.0,4.78,2012
,29.0,11.0,79.0,51.0,0.0,0.0,6.96,2012
,30.0,11.0,77.0,44.0,0.0,0.0,4.34,2012
,29.0,12.0,84.0,54.0,0.0,0.0,5.22,2012
,30.0,13.0,78.0,61.0,0.0,0.0,6.09,2012
,31.0,15.0,79.0,55.0,0.0,0.0,5.22,2012
,32.0,15.0,80.0,42.0,0.0,0.0,5.22,2012
